Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Antwerpen,2050,House,house,499000,3,186,0,0,0,0,0,0,203,5,183,0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen%20%282050%29/2050/20274783,2682.7956989247314,0.011133273718962925,0.15121212121212121,0.13526525198938993,1.0,0.3869261187378436,0.19988247078464105,0.2606313131313131,0.7547116896058398,0.3715705931495406
Lennik,1750,House,country-cottage,945000,4,364,0,0,0,0,0,0,6730,3,327,5,https://www.immoweb.be/en/classified/country-cottage/for-sale/lennik/1750/20151505,2596.153846153846,0.010773720636779676,0.2863636363636364,0.24038793103448275,1.0,0.5711504895801999,0.3410684474123539,0.2863636363636364,1.0,0.2927944862155389
Antwerpen,2000,Apartment,apartment,475000,3,145,1,0,0,1,0,0,0,5,153,3,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20308292,3275.862068965517,0.013594426550623652,0.14393939393939395,0.21915138113482943,0.5310389297181993,0.3869261187378436,0.15806853326973527,0.11752180671513664,0.7497975974989369,0.2995130683852488
Antwerpen,2050,Apartment,apartment,621500,2,128,0,0,0,1,0,0,0,6,30,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282050%29/2050/20300753,4855.46875,0.020149600899273472,0.18833333333333332,0.13526525198938993,0.5310389297181993,0.27015323944133907,0.15106572970454632,0.11752180671513664,1.0,0.2703655925528107
Woluwe-saint-pierre,1150,Apartment,apartment,575000,3,160,1,0,0,1,1,0,0,3,208,3,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20320744,3593.75,0.014913622548134829,0.17424242424242425,0.3087310344827586,0.5310389297181993,0.3869261187378436,0.17259382809733395,0.11752180671513664,0.7497975974989369,0.34474462017111746
Waregem,8790,House,villa,499000,4,165,0,0,0,0,0,0,1622,1,738,0,https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/20274770,3024.242424242424,0.012550235828649114,0.15121212121212121,0.13154058355437664,1.0,0.5711504895801999,0.18185067030910104,0.15121212121212121,0.7547116896058398,0.25012531328320803
Chaumont-gistoux,1325,House,house,679000,4,195,1,0,0,0,0,0,1008,6,70,3,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/20308290,3482.051282051282,0.014450086542959803,0.20575757575757575,0.24952586206896551,1.0,0.5711504895801999,0.2009026711185309,0.25018181818181817,0.7497975974989369,0.231811672037236
Kraainem,1950,House,house,615000,3,183,1,0,0,1,1,0,170,4,239,3,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/20327330,3360.655737704918,0.013946309895333497,0.18636363636363637,0.37480603448275857,1.0,0.3869261187378436,0.23392637111234774,0.192075,0.7497975974989369,0.26724766461608573
Overijse,3090,House,house,430000,3,180,1,0,0,1,1,0,511,1,535,1,https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20327618,2388.8888888888887,0.009913596437793973,0.1303030303030303,0.2949959903769046,1.0,0.3869261187378436,0.19914477198840175,0.16363636363636364,0.9099970571041955,0.16516290726817046
Braine-lalleud,1420,House,house,609000,3,177,1,0,0,0,0,0,1069,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/20308284,3440.677966101695,0.014278392346747805,0.18454545454545454,0.23369026013309135,1.0,0.3869261187378436,0.17385372048652514,0.18454545454545454,0.7497975974989369,0.2610471689017736
Court-saint-etienne,1490,House,house,486200,3,168,1,0,0,0,0,0,739,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/court-saint-etienne/1490/20308283,2894.0476190476193,0.01200994332571951,0.14733333333333334,0.18912315270935962,1.0,0.3869261187378436,0.16824966372525638,0.14733333333333334,0.7497975974989369,0.2610471689017736
Ottignies,1340,House,house,795000,5,300,1,0,0,1,1,0,2026,4,188,5,https://www.immoweb.be/en/classified/house/for-sale/ottignies/1340/20269178,2650.0,0.010997175583320291,0.2409090909090909,0.246551724137931,1.0,0.7595340137453207,0.3658036120807406,0.2409090909090909,1.0,0.38522918586789556
Lahulpe,1310,House,mixed-use-building,985000,5,385,1,0,0,1,1,0,622,5,123,3,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/la%20hulpe/1310/20217662,2558.4415584415583,0.01061721925956431,0.29848484848484846,0.24472906403940892,1.0,0.7595340137453207,0.355974242785595,0.20373737373737374,0.7497975974989369,0.2666405669345778
Waanrode,3473,House,house,585000,1,230,0,0,0,0,0,0,2850,4,209,3,https://www.immoweb.be/en/classified/house/for-sale/waanrode/3473/20274700,2543.478260869565,0.010555123406468204,0.17727272727272728,0.2017241379310345,1.0,0.18192867130434218,0.25647850584307175,0.20969696969696972,0.7497975974989369,0.36777658431793775
Borsbeek,2150,Apartment,apartment,179000,2,71,1,0,0,0,0,0,0,5,157,3,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20318517,2521.1267605633802,0.010462367416499242,0.054242424242424245,0.12413362068965518,0.5310389297181993,0.27015323944133907,0.09218329694790463,0.11752180671513664,0.7497975974989369,0.26829141820067415
Maarkedal,9680,House,villa,695000,3,208,0,0,0,1,0,0,9092,4,291,3,https://www.immoweb.be/en/classified/villa/for-sale/maarkedal/9680/20324568,3341.346153846154,0.013866177486225694,0.2106060606060606,0.2502068965517241,1.0,0.3869261187378436,0.21307107679465778,0.2106060606060606,0.7497975974989369,0.23368142578668896
Deurne,2100,House,house,375000,3,146,1,0,0,0,1,0,149,3,308,5,https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/20318508,2568.4931506849316,0.01065893213684443,0.11363636363636363,0.1052333702016916,1.0,0.3869261187378436,0.15181432822820642,0.16088383838383838,1.0,0.40678619625988055
Etterbeek,1040,Apartment,apartment,1450000,4,335,1,0,0,0,0,0,0,2,268,4,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20326406,4328.358208955224,0.017962156683542015,0.4393939393939394,0.2357968313140727,0.5310389297181993,0.5711504895801999,0.3341402337228715,0.11752180671513664,0.767051007281462,0.32644110275689225
Opgrimbie,3630,Apartment,apartment,284000,2,102,1,0,0,0,0,0,0,5,107,3,https://www.immoweb.be/en/classified/apartment/for-sale/opgrimbie/3630/20318485,2784.3137254901962,0.011554561101231828,0.08606060606060606,0.13917620689655175,0.5310389297181993,0.27015323944133907,0.12368933516645388,0.11752180671513664,0.7497975974989369,0.2696549064970118
Ottignies-louvain-la-neuve-ceroux-mousty,1341,House,house,595000,3,187,1,0,0,1,1,0,880,4,246,5,https://www.immoweb.be/en/classified/house/for-sale/ottignies-louvain-la-neuve-ceroux-mousty/1341/20195663,3181.818181818182,0.013204155931945462,0.1803030303030303,0.2633620689655172,1.0,0.3869261187378436,0.17598581694127893,0.44646464646464645,1.0,0.21548870252554464
Maasmechelen,3630,Apartment,apartment,199000,1,74,0,0,0,0,0,0,0,5,158,3,https://www.immoweb.be/en/classified/apartment/for-sale/maasmechelen/3630/20318484,2689.189189189189,0.01115980592086047,0.0603030303030303,0.13917620689655175,0.5310389297181993,0.18192867130434218,0.0952288614357262,0.11752180671513664,0.7497975974989369,0.19843000358037954
Aartselaar,2630,House,house,469000,4,195,1,0,0,1,1,0,172,6,86,4,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20324060,2405.128205128205,0.009980987612147493,0.14212121212121212,0.18489162561576356,1.0,0.5711504895801999,0.2009026711185309,0.11106060606060607,0.767051007281462,0.2907250268528464
Uccle,1180,House,house,950000,4,193,1,0,0,1,1,0,275,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20287220,4922.279792746114,0.02042685854756922,0.2878787878787879,0.3589247822141561,1.0,0.5711504895801999,0.19789409015025045,0.17592592592592593,1.0,0.2610471689017736
Flemalle,4400,House,house,289000,2,70,1,0,0,0,1,0,340,4,244,4,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20320727,4128.571428571428,0.017133066003124336,0.08757575757575757,0.08895761755485894,1.0,0.27015323944133907,0.08964829232521491,0.27814696969696967,0.767051007281462,0.2772556390977444
Ukkel,1180,House,villa,1945000,4,486,1,0,1,0,0,0,743,5,144,5,https://www.immoweb.be/en/classified/villa/for-sale/ukkel/1180/20038718,4002.0576131687244,0.01660804915720007,0.5893939393939394,0.3589247822141561,1.0,0.5711504895801999,0.6613800779076238,0.30787333333333333,1.0,0.3620954560313828
Watermael-boitsfort,1170,Apartment,apartment,500000,3,160,1,0,0,1,0,0,0,2,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20322139,3125.0,0.01296836743316072,0.15151515151515152,0.23585017835909633,0.5310389297181993,0.3869261187378436,0.17259382809733395,0.11752180671513664,0.7497975974989369,0.2610471689017736
Waarschoot,9950,House,house,360000,3,136,1,0,0,0,0,0,260,5,164,4,https://www.immoweb.be/en/classified/house/for-sale/waarschoot/9950/20315268,2647.0588235294117,0.010984970061030257,0.10909090909090909,0.09913793103448276,1.0,0.3869261187378436,0.15367078464106843,0.19275757575757574,0.767051007281462,0.3411938938254728
Schilde,2970,House,villa,2468000,6,606,1,1,0,0,0,1,2535,5,171,5,https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/20314547,4072.6072607260726,0.016900821557777248,0.7478787878787879,0.3930753567181926,1.0,0.8723410353935813,0.8240400667779633,0.7478787878787879,1.0,0.3258538237485606
Uccle,1180,Apartment,apartment,1250000,4,300,1,0,0,1,0,0,0,4,125,5,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20198932,4166.666666666667,0.01729115657754763,0.3787878787878788,0.3589247822141561,0.5310389297181993,0.5711504895801999,0.3658036120807406,0.11752180671513664,1.0,0.26953923269712743
Haacht,3150,House,villa,795000,4,280,1,0,0,1,1,0,1112,5,112,3,https://www.immoweb.be/en/classified/villa/for-sale/haacht/3150/20326170,2839.285714285714,0.011782688124986026,0.2409090909090909,0.2425078369905956,1.0,0.5711504895801999,0.3428962801249946,0.2409090909090909,0.7497975974989369,0.34559732664995824
Eeklo,9900,House,house,485000,4,167,0,0,0,0,0,1,1012,4,202,3,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20306616,2904.191616766467,0.012052039674410443,0.14696969696969697,0.12113855437665783,1.0,0.5711504895801999,0.1757394738357032,0.14696969696969697,0.7497975974989369,0.2764825106243871
Geraardsbergen,9500,House,house,475000,3,115,1,0,0,0,0,0,558,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20329177,4130.434782608696,0.017140798694264606,0.14393939393939395,0.16755182266009852,1.0,0.3869261187378436,0.13166391687294915,0.15075757575757576,1.0,0.2610471689017736
Wuustwezel,2990,House,house,448000,4,148,1,0,0,0,0,0,3147,1,1442,3,https://www.immoweb.be/en/classified/house/for-sale/wuustwezel/2990/20318471,3027.027027027027,0.012561791589310277,0.13575757575757577,0.2459310344827586,1.0,0.5711504895801999,0.16285239767428472,0.13575757575757577,0.7497975974989369,0.22456140350877196
Eeklo,9900,House,villa,475000,4,188,0,0,0,0,0,0,873,4,286,3,https://www.immoweb.be/en/classified/villa/for-sale/eeklo/9900/20324946,2526.595744680851,0.010485063031066116,0.14393939393939395,0.12113855437665783,1.0,0.5711504895801999,0.21688553303124253,0.19357575757575757,0.7497975974989369,0.18768349445041177
Tervuren,3080,House,villa,1795000,4,310,1,0,0,1,1,0,2800,5,188,5,https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/20324056,5790.322580645161,0.02402912985034683,0.543939393939394,0.35649655172413797,1.0,0.5711504895801999,0.40962209743511907,0.4222222222222222,1.0,0.38522918586789556
Schaerbeek,1030,Apartment,apartment,625000,1,175,1,0,1,1,0,0,0,4,113,5,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20324090,3571.4285714285716,0.014820991352183682,0.1893939393939394,0.1655018777739843,0.5310389297181993,0.18192867130434218,0.189966636313047,0.11752180671513664,1.0,0.3417352906074711
Essen,2910,House,house,349000,3,130,0,0,0,1,0,0,1080,1,635,3,https://www.immoweb.be/en/classified/house/for-sale/essen/2910/20318460,2684.6153846153848,0.011140825191810687,0.10575757575757576,0.25995073891625614,1.0,0.3869261187378436,0.14424017028380634,0.18136325757575758,0.7497975974989369,0.174937343358396
Gentbrugge,9050,House,house,345000,2,114,0,0,0,1,0,0,66,4,299,4,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20324560,3026.315789473684,0.012558840040534593,0.10454545454545454,0.13269827586206898,1.0,0.27015323944133907,0.12335763077351142,0.1590530303030303,0.767051007281462,0.25258145363408524
Gent,9000,House,house,565000,2,135,1,0,0,0,0,0,96,4,217,5,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20324980,4185.185185185185,0.01736800616233673,0.1712121212121212,0.17972830880082344,1.0,0.27015323944133907,0.15941396951909095,0.14243771043771045,1.0,0.23709869912877435
Stabroek,2940,House,house,395000,3,158,1,0,0,1,0,0,400,4,293,3,https://www.immoweb.be/en/classified/house/for-sale/stabroek/2940/20318459,2500.0,0.010374693946528577,0.11969696969696969,0.18547413793103448,1.0,0.3869261187378436,0.1657707429048414,0.17899159779614326,0.7497975974989369,0.28822055137844615
Malle,2390,House,house,659900,4,220,0,0,0,0,1,0,1090,5,111,3,https://www.immoweb.be/en/classified/house/for-sale/malle/2390/20255050,2999.5454545454545,0.012447746427844015,0.19996969696969696,0.2627931034482759,1.0,0.5711504895801999,0.23994970506399554,0.17559848484848484,0.7497975974989369,0.2930353661932609
Uccle,1180,Apartment,apartment,345000,3,102,0,0,0,1,0,0,0,3,154,3,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20325280,3382.3529411764707,0.014036350633538664,0.10454545454545454,0.3589247822141561,0.5310389297181993,0.3869261187378436,0.12368933516645388,0.11752180671513664,0.7497975974989369,0.2602951824004455
Merksem,2170,Apartment,apartment,185000,2,70,1,0,0,1,0,0,0,5,154,3,https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/20301576,2642.8571428571427,0.010967533600615923,0.05606060606060606,0.09756551724137932,0.5310389297181993,0.27015323944133907,0.08964829232521491,0.11752180671513664,0.7497975974989369,0.2602951824004455
Dudzele,8380,House,house,1295000,6,400,0,0,0,0,0,1,7821,2,435,3,https://www.immoweb.be/en/classified/house/for-sale/dudzele/8380/20092965,3237.5,0.013435228660754507,0.3924242424242424,0.14906451612903227,1.0,0.8723410353935813,0.5063772954924874,0.3924242424242424,0.7497975974989369,0.4368421052631579
Dehaan,8420,Apartment,apartment,415000,2,92,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/20318447,4510.869565217391,0.018719556468736343,0.12575757575757576,0.1306391899288451,0.5310389297181993,0.27015323944133907,0.11450673485344774,0.11752180671513664,1.0,0.2610471689017736
Bruxelles,1000,Apartment,apartment,395000,2,95,1,0,0,1,0,0,0,5,76,3,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20313864,4157.894736842105,0.017254754142647526,0.11969696969696969,0.19171599822406393,0.5310389297181993,0.27015323944133907,0.11847073256650993,0.11752180671513664,0.7497975974989369,0.22628307611133097
Gent-drongen,9031,House,house,395000,3,140,1,0,0,0,0,0,111,3,337,1,https://www.immoweb.be/en/classified/house/for-sale/gent-drongen/9031/20311356,2821.4285714285716,0.011708583168225109,0.11969696969696969,0.2616774442190669,1.0,0.3869261187378436,0.15538628016390954,0.16348484848484848,0.9099970571041955,0.2169970380496696
Harelbeke,8530,Apartment,apartment,685000,2,147,1,0,0,0,0,0,0,5,155,3,https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20309437,4659.863945578231,0.019337864907134898,0.20757575757575758,0.11510344827586207,0.5310389297181993,0.27015323944133907,0.15048792173001513,0.11752180671513664,0.7497975974989369,0.21964434896765725
Gent,9000,Apartment,apartment,435000,1,67,1,0,0,1,1,0,0,6,78,3,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20319020,6492.537313432836,0.026943235025313022,0.1318181818181818,0.17972830880082344,0.5310389297181993,0.18192867130434218,0.09070348497495827,0.11752180671513664,0.7497975974989369,0.24932330827067672
Etterbeek,1040,Apartment,apartment,230000,1,80,1,0,0,1,1,0,0,1,317,1,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20321835,2875.0,0.011930898038507864,0.0696969696969697,0.2357968313140727,0.5310389297181993,0.18192867130434218,0.10267881345452297,0.11752180671513664,0.9099970571041955,0.2632748538011696
Flemalle,4400,House,house,270000,3,110,1,0,0,1,1,0,680,3,294,5,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20326266,2454.5454545454545,0.010186063147500785,0.08181818181818182,0.08895761755485894,1.0,0.3869261187378436,0.13499189080566376,0.2653333333333333,1.0,0.33783068783068787
Hoboken,2660,Apartment,apartment,264000,2,106,1,0,0,1,0,0,0,5,104,5,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20319727,2490.566037735849,0.01033554415805111,0.08,0.1001237322515213,0.5310389297181993,0.27015323944133907,0.11528082476642357,0.11752180671513664,1.0,0.26678679457263854
Schoten,2900,House,villa,1750000,5,479,0,0,0,0,1,0,5038,4,255,3,https://www.immoweb.be/en/classified/villa/for-sale/schoten/2900/20091679,3653.444676409186,0.015161348147327775,0.5303030303030303,0.32224431401320613,1.0,0.7595340137453207,0.5843071786310517,0.5303030303030303,0.7497975974989369,0.4064715359828142
Antwerpen,2000,Apartment,apartment,425000,3,126,0,0,0,1,0,0,0,4,232,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20322540,3373.0158730158732,0.013997602943729034,0.12878787878787878,0.21915138113482943,0.5310389297181993,0.3869261187378436,0.1450861290556725,0.11752180671513664,1.0,0.30069290874244436
Deurne,2100,Apartment,apartment,289000,2,88,1,0,0,1,1,0,0,4,255,4,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20291747,3284.090909090909,0.013628575229757994,0.08757575757575757,0.1052333702016916,0.5310389297181993,0.27015323944133907,0.1057983711591391,0.11752180671513664,0.767051007281462,0.4064715359828142
